#auto generated file!
12.0;47;49;63;46;41;61;52;46;45
18.0;50;54;56;48;43;58;52;47;42
24.0;47;56;50;45;44;62;50;49;47
30.0;50;59;46;44;51;63;41;52;44
36.0;46;61;44;44;55;63;40;54;43
42.0;41;62;43;45;57;62;40;56;44
48.0;41;63;41;46;57;65;40;57;40
54.0;41;61;38;47;59;67;42;57;38
60.0;43;60;37;45;62;63;43;57;40
66.0;40;60;35;44;67;62;47;55;40
72.0;42;62;31;43;67;62;48;56;39
78.0;44;58;29;45;71;60;47;57;39
84.0;41;61;32;44;73;59;44;58;38
90.0;38;57;36;46;73;61;40;60;39
96.0;38;59;35;43;74;61;38;60;42
102.0;35;62;34;47;74;63;37;59;39
108.0;37;62;31;48;77;63;39;58;35
114.0;36;61;26;46;82;62;37;58;42
120.0;37;57;27;45;85;69;35;56;39
126.0;36;56;28;48;85;67;37;54;39
132.0;30;55;26;51;87;67;37;57;40
138.0;33;58;25;52;89;69;33;53;38
144.0;29;59;24;50;91;71;33;54;39
150.0;28;59;25;54;92;70;33;54;35
156.0;28;60;27;48;98;69;30;58;32
162.0;27;58;28;47;102;66;31;58;33
168.0;31;61;28;45;102;67;26;59;31
174.0;30;57;29;43;103;68;27;61;32
180.0;33;54;31;45;106;62;24;61;34
186.0;33;54;28;46;105;65;25;63;31
192.0;30;51;30;49;108;63;25;64;30
198.0;32;57;25;47;108;61;26;64;30
204.0;30;54;26;50;109;65;25;63;28
210.0;30;53;26;49;111;65;28;58;30
216.0;30;57;27;51;114;63;26;57;25
222.0;27;58;28;51;117;62;27;57;23
228.0;27;57;31;49;117;62;30;54;23
234.0;29;54;28;53;119;60;31;54;22
240.0;28;57;28;53;119;57;31;55;22
246.0;29;55;29;52;123;56;30;56;20
252.0;30;55;27;55;122;55;34;54;18
258.0;33;53;27;54;123;58;36;51;15
264.0;33;49;27;53;124;55;37;52;20
270.0;33;50;30;49;124;55;36;55;18
276.0;30;51;27;51;123;55;34;59;20
282.0;32;50;28;55;127;49;33;56;20
288.0;32;51;26;54;131;47;31;57;21
294.0;31;56;25;57;130;48;25;58;20
300.0;30;55;23;56;136;48;22;58;22
306.0;31;54;23;56;136;47;24;56;23
312.0;32;50;23;57;139;50;25;52;22
318.0;31;50;23;55;141;49;26;53;22
324.0;29;51;24;54;143;48;26;53;22
330.0;34;50;23;51;145;50;25;51;21
336.0;36;52;22;50;145;49;27;48;21
342.0;37;52;23;50;143;49;27;47;22
348.0;36;52;25;49;144;49;29;44;22
354.0;39;53;28;48;140;51;27;44;20
360.0;37;51;33;46;139;48;28;45;23
366.0;35;56;34;45;138;46;30;46;20
372.0;32;48;34;47;139;47;30;46;27
378.0;31;50;31;48;139;50;27;47;27
384.0;31;48;30;51;138;50;27;45;30
390.0;31;49;30;51;142;46;28;46;27
396.0;31;50;33;49;141;44;28;48;26
402.0;33;49;32;48;148;45;26;45;24
408.0;32;52;30;45;153;46;25;42;25
414.0;31;51;26;45;152;50;29;41;25
420.0;30;50;28;46;148;48;30;46;24
426.0;30;51;33;46;148;46;26;47;23
432.0;29;52;34;45;150;44;25;48;23
438.0;26;53;32;46;153;47;21;51;21
444.0;24;56;33;47;152;50;17;48;23
450.0;24;57;35;46;152;47;17;49;23
456.0;25;53;35;44;151;48;19;49;26
462.0;27;51;34;47;150;46;18;50;27
468.0;24;53;34;52;151;45;20;47;24
474.0;20;53;32;52;154;43;19;51;26
480.0;22;51;29;51;158;40;20;55;24
486.0;23;50;29;48;159;41;23;54;23
492.0;22;50;27;47;163;43;24;53;21
498.0;24;53;26;47;162;42;19;57;20
504.0;27;53;20;47;162;41;20;59;21
510.0;22;56;21;46;162;42;21;60;20
516.0;21;50;26;48;162;39;21;62;21
522.0;20;47;26;48;162;38;21;66;22
528.0;22;50;27;46;162;37;20;64;22
534.0;24;50;26;47;162;38;20;62;21
540.0;22;48;25;46;161;40;23;64;21
546.0;24;46;24;44;162;43;23;58;26
552.0;24;50;25;47;162;42;20;58;22
558.0;25;50;26;44;167;43;20;53;22
564.0;24;50;23;43;167;47;21;56;19
570.0;22;53;23;41;168;48;19;60;16
576.0;23;52;25;41;169;48;20;58;14
582.0;24;48;23;41;168;49;23;60;14
588.0;27;46;23;47;170;47;23;51;16
594.0;26;44;23;48;172;49;22;50;16
600.0;24;44;23;50;174;48;21;51;15
606.0;23;43;24;49;173;48;21;52;17
612.0;21;42;28;47;174;48;21;54;15
618.0;22;39;25;50;172;45;24;53;20
624.0;22;37;25;48;173;43;25;55;22
630.0;23;34;23;50;176;44;25;52;23
636.0;23;35;23;52;175;44;25;52;21
642.0;21;37;24;50;175;46;26;51;20
648.0;20;38;22;52;175;46;25;49;23
654.0;18;41;23;48;175;49;22;50;24
660.0;19;43;25;49;173;45;24;48;24
666.0;18;44;24;48;177;39;24;50;26
672.0;21;45;25;49;173;39;21;49;28
678.0;22;44;23;49;176;38;22;49;27
684.0;21;43;24;52;177;39;21;48;25
690.0;23;42;24;51;177;36;22;50;25
696.0;23;44;23;48;178;35;25;51;23
702.0;21;41;22;48;180;36;23;54;25
708.0;19;41;21;46;181;37;26;52;27
714.0;20;40;16;46;182;42;26;52;26
720.0;19;38;13;52;184;41;22;51;30
726.0;21;39;13;50;184;41;21;53;28
732.0;21;40;13;47;188;42;20;51;28
738.0;19;38;15;48;191;43;16;53;27
744.0;16;38;17;50;190;45;16;52;26
750.0;15;38;18;48;192;45;18;53;23
756.0;15;41;18;49;195;43;18;49;22
762.0;15;42;17;46;194;46;20;49;21
768.0;15;40;15;44;195;45;25;50;21
774.0;19;37;16;40;195;42;27;51;23
780.0;21;38;15;38;192;42;28;53;23
786.0;20;35;16;38;193;44;28;54;22
792.0;20;35;17;38;192;44;30;54;20
798.0;21;35;21;39;193;43;27;50;21
804.0;21;33;22;39;192;47;28;51;17
810.0;19;34;25;37;191;47;29;51;17
816.0;19;35;23;39;192;46;29;50;17
822.0;20;38;24;39;194;39;29;49;18
828.0;21;36;24;34;196;42;32;50;15
834.0;22;33;26;35;195;40;31;49;19
840.0;25;29;27;38;194;39;30;50;18
846.0;25;29;23;39;193;41;27;52;21
852.0;25;32;19;41;194;41;24;56;18
858.0;28;31;18;42;192;41;23;57;18
864.0;28;30;21;41;190;44;21;58;17
870.0;31;33;20;42;189;42;21;53;19
876.0;32;34;22;42;191;42;20;50;17
882.0;30;34;20;45;192;42;18;53;16
888.0;28;32;23;42;193;42;20;53;17
894.0;25;30;25;40;195;44;21;55;15
900.0;25;29;28;43;193;44;20;53;15
906.0;26;28;28;44;193;43;17;54;17
912.0;26;30;31;40;194;42;18;53;16
918.0;24;31;27;43;195;42;19;50;19
924.0;23;33;26;42;196;43;19;52;16
930.0;20;36;22;40;201;40;20;54;17
936.0;22;35;17;42;200;42;20;54;18
942.0;22;35;15;41;201;46;21;56;13
948.0;21;32;16;44;199;47;18;55;18
954.0;19;33;17;44;198;48;19;54;18
960.0;18;34;19;44;200;48;22;47;18
966.0;19;34;21;43;202;48;19;46;18
972.0;18;32;21;43;202;50;21;42;21
978.0;15;32;21;43;203;51;25;41;19
984.0;13;32;23;41;204;52;25;41;19
990.0;14;32;20;41;207;53;22;42;19
996.0;14;32;19;43;208;52;19;44;19
1002.0;15;36;20;43;200;51;19;45;21
1008.0;15;34;20;40;202;51;21;46;21
1014.0;15;38;22;39;202;51;20;45;18
1020.0;16;38;24;37;202;48;21;45;19
1026.0;16;42;25;37;198;46;23;46;17
1032.0;14;45;24;37;196;48;22;47;17
1038.0;17;44;22;37;195;50;20;47;18
1044.0;19;48;22;38;192;48;19;46;18
1050.0;20;48;21;38;190;46;21;46;20
1056.0;20;48;18;36;190;48;22;47;21
1062.0;19;50;18;36;190;46;23;48;20
1068.0;19;50;15;35;189;49;23;50;20
1074.0;20;52;14;35;189;48;23;48;21
1080.0;23;52;14;34;188;50;23;45;21
1086.0;22;50;14;34;188;50;26;47;19
1092.0;23;48;18;37;187;49;25;44;19
1098.0;23;47;18;38;189;49;21;47;18
1104.0;22;45;21;40;192;49;19;46;16
1110.0;22;44;20;38;195;48;22;44;17
1116.0;23;41;23;39;197;48;21;41;17
1122.0;29;41;20;40;197;46;18;39;20
1128.0;29;42;19;41;196;46;20;37;20
1134.0;28;43;19;40;195;45;21;37;22
1140.0;29;44;20;39;194;45;21;37;21
1146.0;24;46;22;39;195;48;19;39;18
1152.0;22;45;26;39;193;47;20;39;19
1158.0;21;46;27;41;193;46;18;38;20
1164.0;18;47;30;39;193;44;19;40;20
1170.0;16;46;30;41;191;46;19;39;22
1176.0;14;47;29;43;189;48;18;38;24
1182.0;15;44;27;43;193;49;16;38;25
1188.0;14;43;26;41;194;48;15;41;28
1194.0;17;44;26;39;191;48;15;42;28
1200.0;17;45;23;38;191;51;14;45;26
1206.0;17;43;22;37;193;50;16;46;26
1212.0;22;44;21;37;192;48;18;44;24
1218.0;22;44;23;40;191;47;17;44;22
1224.0;21;43;26;38;190;47;19;43;23
1230.0;24;46;25;37;190;47;18;42;21
1236.0;24;47;23;35;190;51;15;44;21
1242.0;24;50;21;39;190;51;13;42;20
1248.0;23;48;20;37;193;52;12;43;22
1254.0;19;51;18;40;191;54;12;44;21
1260.0;20;49;20;38;191;49;13;47;23
1266.0;16;48;20;39;191;50;13;49;24
1272.0;17;47;19;41;191;51;13;48;23
1278.0;19;45;18;38;193;51;14;48;24
1284.0;18;44;18;40;196;50;12;46;26
1290.0;18;44;18;39;194;51;16;44;26
1296.0;18;42;16;40;198;55;15;45;21
1302.0;21;42;15;40;198;53;12;49;20
1308.0;18;42;15;42;199;52;13;49;20
1314.0;17;44;16;41;199;52;12;52;17
1320.0;17;42;16;43;199;53;13;50;17
1326.0;16;42;15;44;200;54;12;51;16
1332.0;16;42;18;48;197;53;14;47;15
1338.0;14;44;16;49;196;51;16;48;16
1344.0;16;41;18;45;196;48;19;51;16
1350.0;14;42;20;47;194;48;19;51;15
1356.0;16;43;19;47;196;47;21;47;14
1362.0;20;45;16;47;195;49;20;47;11
1368.0;21;45;15;46;195;49;20;45;14
1374.0;18;46;14;48;194;49;20;45;16
1380.0;19;46;15;44;194;50;19;44;19
1386.0;18;43;19;48;196;48;17;39;22
1392.0;17;42;19;50;196;47;16;41;22
1398.0;16;42;17;51;196;46;20;41;21
1404.0;17;40;18;49;197;46;23;41;19
1410.0;15;40;18;48;200;48;22;41;18
1416.0;14;42;16;46;202;48;21;40;21
1422.0;13;43;17;43;200;47;19;42;26
1428.0;12;44;19;42;201;47;20;42;23
1434.0;15;45;18;39;202;45;20;43;23
1440.0;16;49;17;41;202;48;15;41;21
1446.0;19;43;17;42;203;48;19;40;19
1452.0;17;43;20;43;203;47;18;42;17
1458.0;16;44;21;41;201;49;21;42;15
1464.0;19;46;22;39;199;48;17;42;18
1470.0;21;48;19;40;198;47;15;46;16
1476.0;20;49;19;40;201;46;14;47;14
1482.0;19;48;20;41;201;44;13;47;17
1488.0;18;46;18;43;198;44;17;48;18
1494.0;18;47;17;42;200;43;16;47;20
1500.0;17;46;20;39;201;45;13;48;21
1506.0;18;46;16;39;200;46;12;49;24
1512.0;22;45;13;37;197;47;15;49;25
1518.0;22;46;14;34;196;48;17;48;25
1524.0;22;46;16;37;195;48;18;47;21
1530.0;20;45;18;36;196;46;17;50;22
1536.0;21;42;18;38;194;47;19;50;21
1542.0;20;44;20;39;193;48;16;49;21
1548.0;22;45;20;41;193;44;18;47;20
1554.0;24;46;19;42;196;42;18;48;15
1560.0;26;48;18;41;193;44;17;48;15
1566.0;24;46;20;40;194;44;17;49;16
1572.0;22;47;21;39;194;44;18;47;18
1578.0;20;47;21;41;193;47;17;45;19
1584.0;17;45;21;43;194;45;19;46;20
1590.0;17;45;20;43;193;44;22;46;20
1596.0;16;47;20;42;197;47;18;44;19
1602.0;19;47;17;42;197;48;21;42;17
1608.0;20;46;19;42;193;51;20;42;17
1614.0;17;44;17;46;193;49;23;42;19
1620.0;20;40;18;44;196;51;23;37;21
1626.0;20;41;21;42;199;50;20;36;21
1632.0;18;40;21;43;202;49;18;37;22
1638.0;17;41;16;46;205;49;16;38;22
1644.0;17;41;19;45;205;48;16;37;22
1650.0;17;41;18;44;206;50;14;37;23
1656.0;18;46;16;42;203;51;15;37;22
1662.0;19;46;14;46;203;50;15;35;22
1668.0;18;41;12;46;206;52;16;38;21
1674.0;19;38;14;50;203;51;18;37;20
1680.0;21;39;14;53;202;45;18;39;19
1686.0;24;38;17;56;204;40;16;40;15
1692.0;21;38;16;57;204;39;20;40;15
1698.0;19;37;18;58;202;38;22;41;15
1704.0;19;37;14;58;203;38;22;44;15
1710.0;22;38;16;59;201;38;20;43;13
1716.0;27;39;15;56;200;36;21;42;14
1722.0;26;40;17;56;200;35;20;41;15
1728.0;26;40;18;55;201;39;17;38;16
1734.0;28;45;17;49;199;40;20;38;14
1740.0;29;45;16;50;197;40;19;37;17
1746.0;24;47;16;49;201;39;21;36;17
1752.0;24;46;16;47;198;42;21;38;18
1758.0;23;46;15;49;195;41;25;39;17
1764.0;20;42;16;52;196;41;29;37;17
1770.0;20;40;15;49;198;44;25;37;22
1776.0;20;40;16;49;200;45;27;34;19
1782.0;21;39;16;49;197;45;28;36;19
1788.0;20;39;16;49;198;45;28;35;20
1794.0;24;41;12;45;198;46;28;37;19
