#auto generated file!
12.0;23;25;24;23;27;23;21;32;22
18.0;19;27;22;23;29;21;21;35;23
24.0;20;26;22;22;29;22;20;36;23
30.0;18;28;22;24;29;21;19;34;25
36.0;19;32;18;24;30;23;20;33;21
42.0;18;31;18;26;33;23;18;33;20
48.0;19;31;19;24;34;24;17;32;20
54.0;18;31;17;25;38;25;16;32;18
60.0;17;30;17;27;37;28;12;37;15
66.0;16;31;15;30;40;26;14;34;14
72.0;14;31;14;30;41;25;14;35;16
78.0;14;33;14;28;43;23;12;38;15
84.0;14;32;17;28;44;22;13;37;13
90.0;17;32;15;28;45;21;11;38;13
96.0;17;33;18;29;43;19;10;39;12
102.0;21;34;17;30;42;18;9;36;13
108.0;21;34;16;29;42;18;9;37;14
114.0;22;35;15;28;43;19;9;38;11
120.0;23;36;17;27;43;17;11;38;8
126.0;25;35;15;28;43;21;11;35;7
132.0;20;36;14;27;43;23;14;35;8
138.0;19;35;16;28;43;23;12;35;9
144.0;20;35;18;29;44;21;11;35;7
150.0;22;35;17;28;43;22;13;34;6
156.0;24;38;18;28;42;22;12;30;6
162.0;24;37;19;29;44;22;9;26;10
168.0;22;37;20;28;44;24;9;26;10
174.0;21;34;19;27;47;24;10;26;12
180.0;17;34;19;28;48;27;13;25;9
186.0;17;34;20;29;48;26;13;25;8
192.0;19;32;20;30;50;23;14;25;7
198.0;20;30;19;31;50;23;13;25;9
204.0;17;32;19;31;50;24;15;24;8
210.0;17;32;20;31;48;24;12;25;11
216.0;17;30;19;31;49;22;15;25;12
222.0;16;30;21;31;52;20;16;24;10
228.0;17;28;22;30;52;20;17;22;12
234.0;17;29;21;29;54;19;18;22;11
240.0;15;29;20;28;54;21;17;23;13
246.0;16;30;20;24;57;21;16;23;13
252.0;14;31;21;25;59;19;15;23;13
258.0;15;29;23;28;59;21;11;22;12
264.0;16;28;21;29;58;20;13;22;13
270.0;17;26;23;26;63;20;12;21;12
276.0;16;27;22;25;62;19;12;21;16
282.0;17;30;19;24;65;17;12;19;17
288.0;16;32;21;22;64;18;12;21;14
294.0;17;32;24;22;65;17;10;20;13
300.0;17;30;22;21;65;18;12;20;15
306.0;17;28;21;20;66;16;13;22;17
312.0;15;28;20;21;68;17;12;23;16
318.0;15;25;18;22;70;18;12;23;17
324.0;15;25;18;25;69;20;11;22;15
330.0;14;25;16;25;70;19;10;26;15
336.0;13;25;15;25;70;19;10;27;16
342.0;14;24;15;25;70;19;10;26;17
348.0;12;24;17;25;71;20;9;27;15
354.0;10;24;15;26;75;20;8;27;15
360.0;8;23;16;27;77;20;7;26;16
366.0;9;23;14;27;77;22;10;26;12
372.0;9;23;11;26;78;22;9;27;15
378.0;6;26;11;26;78;21;11;28;13
384.0;5;28;11;27;79;21;8;28;13
390.0;6;28;13;28;78;20;7;28;12
396.0;6;28;15;28;79;19;7;27;11
402.0;6;29;12;28;80;19;6;27;13
408.0;8;29;12;25;80;20;6;26;14
414.0;10;30;10;26;80;19;5;25;15
420.0;10;28;10;27;83;19;4;23;16
426.0;10;28;7;26;83;19;7;23;17
432.0;11;27;6;26;84;19;7;24;16
438.0;11;27;8;25;83;19;8;26;13
444.0;9;23;8;28;85;20;8;27;12
450.0;10;23;8;28;85;18;10;26;12
456.0;11;22;8;30;83;18;10;26;12
462.0;11;22;7;32;82;17;11;21;17
468.0;10;23;7;28;83;16;13;21;19
474.0;13;22;9;27;86;16;9;20;18
480.0;14;20;9;28;85;16;10;21;17
486.0;14;21;10;27;85;16;7;20;20
492.0;14;19;9;28;84;19;7;20;20
498.0;14;19;10;26;84;21;9;20;17
504.0;14;18;12;25;85;22;6;23;15
510.0;15;18;11;26;85;22;6;23;14
516.0;14;21;10;26;87;22;6;19;15
522.0;16;21;7;26;86;21;6;20;17
528.0;15;20;7;24;87;21;7;21;18
534.0;16;21;8;22;88;21;8;21;15
540.0;15;21;9;22;89;22;9;21;12
546.0;14;21;9;22;88;21;10;22;13
552.0;10;22;9;25;89;22;10;21;12
558.0;10;22;9;23;89;23;10;22;12
564.0;9;25;8;26;89;19;9;22;13
570.0;10;28;5;24;89;20;10;19;15
576.0;11;25;3;23;89;24;9;19;17
582.0;8;24;3;25;89;24;10;20;17
588.0;9;24;4;25;89;23;10;20;16
594.0;12;24;6;25;90;23;10;19;11
600.0;11;25;8;24;91;21;9;19;12
606.0;11;24;7;23;91;21;13;19;11
612.0;11;23;9;22;91;21;13;18;12
618.0;10;23;10;21;92;22;13;17;12
624.0;10;24;12;22;92;22;12;16;10
630.0;12;22;15;20;93;22;12;14;10
636.0;12;25;14;19;93;20;12;14;11
642.0;11;23;15;16;94;20;16;15;10
648.0;11;22;13;17;95;20;15;15;12
654.0;12;21;15;17;94;18;16;15;12
660.0;13;23;15;18;92;19;14;15;11
666.0;12;24;15;17;94;16;13;18;11
672.0;11;25;16;18;95;19;12;14;10
678.0;10;25;16;18;95;18;13;16;9
684.0;13;21;16;20;92;20;15;15;8
690.0;12;21;16;19;92;19;15;18;8
696.0;13;22;15;20;94;17;15;16;8
702.0;11;22;14;22;94;17;13;18;9
708.0;10;22;13;22;96;16;12;18;11
714.0;10;24;15;20;95;18;11;18;9
