#auto generated file!
6.0;0.0;0.0;0.0
12.0;4.166666666666667;6.75;0.0
18.0;4.166666666666667;12.75;0.0
24.0;5.0;15.0;0.0
30.0;6.666666666666667;21.75;0.0
36.0;4.166666666666667;6.75;0.0
42.0;4.166666666666667;6.0;0.0
48.0;5.833333333333333;18.0;0.0
54.0;5.833333333333333;15.0;0.0
60.0;6.666666666666667;22.5;0.0
66.0;4.166666666666667;8.25;0.0
72.0;7.5;9.75;0.0
78.0;4.166666666666667;11.25;0.0
84.0;5.833333333333333;11.25;0.0
90.0;4.166666666666667;7.5;0.0
96.0;5.0;24.75;0.0
102.0;5.0;12.0;0.0
108.0;4.166666666666667;10.5;0.0
114.0;5.833333333333333;9.0;0.0
120.0;7.5;7.5;0.0
126.0;5.833333333333333;12.0;0.0
132.0;5.0;23.25;0.0
138.0;4.166666666666667;10.5;0.0
144.0;4.166666666666667;22.5;0.0
150.0;6.666666666666667;18.0;0.0
156.0;5.833333333333333;6.75;0.0
162.0;6.666666666666667;21.75;0.0
168.0;5.0;27.75;0.0
174.0;7.5;10.5;0.0
180.0;5.833333333333333;13.5;0.0
186.0;5.0;9.75;0.0
192.0;6.666666666666667;15.75;0.0
198.0;5.833333333333333;9.75;0.0
204.0;4.166666666666667;9.75;0.0
210.0;4.166666666666667;8.25;0.0
216.0;4.166666666666667;9.75;0.0
222.0;8.333333333333334;12.0;0.0
228.0;5.833333333333333;8.25;0.0
234.0;5.833333333333333;18.0;0.0
240.0;4.166666666666667;21.0;0.0
246.0;8.333333333333334;10.5;0.0
252.0;5.833333333333333;9.0;0.0
258.0;2.5;15.0;0.0
264.0;5.0;4.5;0.0
270.0;5.0;11.25;0.0
276.0;4.166666666666667;15.75;0.0
282.0;4.166666666666667;16.5;0.0
288.0;6.666666666666667;8.25;0.0
294.0;7.5;13.5;0.0
300.0;5.0;8.25;0.0
306.0;5.833333333333333;12.0;0.0
312.0;7.5;23.25;0.0
318.0;5.0;16.5;0.0
324.0;4.166666666666667;20.25;0.0
330.0;5.833333333333333;22.5;0.0
336.0;5.833333333333333;23.25;0.0
342.0;4.166666666666667;23.25;0.0
348.0;4.166666666666667;10.5;0.0
354.0;7.5;17.25;0.0
